,nops_mean_on_50,nops_err_on_50,nops_mean_off_50,nops_err_off_50,turn_mean_on_50,turn_err_on_50,turn_mean_off_50,turn_err_off_50,go_mean_on_50,go_err_on_50,go_mean_off_50,go_err_off_50,nops_mean_on_300,nops_err_on_300,nops_mean_off_300,nops_err_off_300,turn_mean_on_300,turn_err_on_300,turn_mean_off_300,turn_err_off_300,go_mean_on_300,go_err_on_300,go_mean_off_300,go_err_off_300
112,115.4775,0.0573371362768,139.655833333,0.0205905460217,124.865833333,0.0349998377795,233.685,0.0343619189506,271.656666667,0.0745244345301,138.659166667,0.0212731916563,158.606805556,0.00609300917322,143.177222222,0.00376709964719,170.380694444,0.00694870039499,225.857361111,0.00655322365697,183.0125,0.00880689204303,142.965416667,0.00353833865177
113,116.006666667,0.0584320141253,140.445833333,0.0218342240274,124.508333333,0.0337626240826,232.461666667,0.0355494157627,271.485,0.0753980884341,139.0925,0.0213826460973,158.521944444,0.006138491184,143.809444444,0.0038374016307,170.863888889,0.0069751408683,225.373333333,0.0065702059996,182.614166667,0.00884625133063,142.817222222,0.00344880969147
114,114.731666667,0.058601328295,141.6975,0.0225611829317,124.865833333,0.0351047970246,232.0225,0.035852139621,272.4025,0.0765281964554,138.28,0.0194467264906,158.194583333,0.00616288200791,143.273194444,0.00372297333055,170.094583333,0.00703465068485,225.787083333,0.00661212631297,183.710833333,0.00897906950379,142.939722222,0.00357421848915
115,114.1075,0.0608847735614,142.566666667,0.023771338546,123.544166667,0.0352624311721,230.681666667,0.0361664973601,274.348333333,0.0766770075163,138.751666667,0.019259787419,158.963194444,0.0063886767343,143.447222222,0.00381561522323,170.029444444,0.00708014531285,226.136527778,0.00653558825671,183.007361111,0.00905169340774,142.41625,0.00344076274028
116,114.391666667,0.0592458756933,140.889166667,0.0230510298328,123.120833333,0.0333937962793,232.696666667,0.0352420856153,274.4875,0.0753118394495,138.414166667,0.0197607945157,158.664583333,0.00620199314242,142.732638889,0.00385641401008,170.241805556,0.00707097028416,226.878472222,0.00650954926944,183.093611111,0.00897747109265,142.388888889,0.0034500305847
117,114.9325,0.0601048035018,141.945,0.0234795551367,122.104166667,0.0336259654609,232.0625,0.0355531622359,274.963333333,0.0762994022835,137.9925,0.017806719498,158.492083333,0.00624481043313,143.520972222,0.0038493968765,169.648472222,0.00704618532053,225.660416667,0.00655704476928,183.859444444,0.00903480752123,142.818611111,0.00344944258445
118,115.88,0.0582283746032,141.026666667,0.023195223518,123.430833333,0.0321974059078,231.428333333,0.0361934119603,272.689166667,0.0747597696363,139.545,0.0217235110185,157.680833333,0.00607854728066,143.159166667,0.00388275265509,170.840833333,0.00709062811237,226.167222222,0.00660637738789,183.478333333,0.00889208758649,142.673611111,0.00352780768844
119,115.125,0.0585717526417,140.708333333,0.0225301732237,123.351666667,0.0324759067246,232.0425,0.035286903977,273.523333333,0.0764937148962,139.249166667,0.0204714672202,157.891527778,0.0061830151255,143.128472222,0.00382450368847,170.381388889,0.0071374577216,225.804444444,0.00666970127195,183.727083333,0.00905141957743,143.067083333,0.00357825289242
120,116.359166667,0.0588799099905,141.581666667,0.0261152889454,121.96,0.0323368464189,232.186666667,0.0372806839589,273.680833333,0.0751897283873,138.231666667,0.0208495566797,158.667916667,0.00614585627984,143.634305556,0.00406251795848,169.314027778,0.00712605944408,225.744861111,0.00675759031314,184.018055556,0.00895042749511,142.620833333,0.00354113929132
121,117.295833333,0.0589072906354,140.0275,0.022316984933,123.068333333,0.032230271993,233.669166667,0.0340929322819,271.635833333,0.0744850304828,138.303333333,0.0205051376058,158.828194444,0.00619034129692,142.903611111,0.00383005005886,169.488194444,0.00709708096941,226.184722222,0.00661154619806,183.683611111,0.00888934549588,142.911666667,0.00356899544612
122,116.350833333,0.0585520028565,139.53,0.0239284160175,121.33,0.0323671778347,234.0375,0.0351873382528,274.319166667,0.0757210055077,138.4325,0.0213176231078,158.640277778,0.00615300427222,143.084305556,0.00387497150769,169.40875,0.00713209763315,226.434027778,0.00657197536371,183.950972222,0.00903517312863,142.481666667,0.00351117992698
123,116.509166667,0.0591200608257,140.835833333,0.0261468781193,121.570833333,0.0312333591143,232.743333333,0.037164355805,273.92,0.0733924259239,138.420833333,0.0206149096113,158.969722222,0.00620587786029,142.994027778,0.00397540911904,169.155694444,0.00714471264944,225.838055556,0.00673040737955,183.874583333,0.00891854884076,143.167916667,0.00364126267713
124,114.190833333,0.0593901741458,141.015,0.0263034484872,120.940833333,0.031219256733,232.578333333,0.0365213352799,276.868333333,0.0751201806776,138.406666667,0.0207381603584,158.472777778,0.00628282451911,143.890277778,0.00397053950309,169.499166667,0.00706871240523,224.935416667,0.00663435147848,184.028055556,0.00904230207507,143.174305556,0.00353037088982
125,115.531666667,0.0573761477992,141.221666667,0.0242469389708,123.351666667,0.0325496217906,232.250833333,0.0357241079624,273.116666667,0.0734934486548,138.5275,0.0202083619649,159.230555556,0.00612816386987,142.711527778,0.00377528865401,168.572361111,0.00703636094205,225.980277778,0.00659197659029,184.197083333,0.00883482052675,143.308194444,0.00356208879101
126,116.3375,0.0571779766111,141.995,0.0266904495033,121.468333333,0.0321065164356,231.9875,0.0368299440358,274.194166667,0.0739777229563,138.0175,0.0201621520968,159.555833333,0.00607674013124,143.521527778,0.0039598988186,168.183333333,0.00702678855477,225.40375,0.00668794250454,184.260833333,0.00888353584774,143.074722222,0.00361365577634
127,117.415833333,0.0567786245925,141.2325,0.0272808647999,122.818333333,0.0333945853579,232.765,0.0384727875073,271.765833333,0.0723194830985,138.0025,0.019773103239,159.298611111,0.00603380816208,143.339444444,0.00404722614544,168.3325,0.00697536758623,225.800833333,0.00670795562513,184.368888889,0.00875574751663,142.859722222,0.00344252801341
128,116.9425,0.0567850882955,142.7575,0.0285390460698,122.986666667,0.0344487148572,230.606666667,0.0385996152296,272.070833333,0.0722373351986,138.635833333,0.0201031887544,159.296527778,0.0061641449452,143.698472222,0.00399245667696,169.566944444,0.00704172942925,225.116666667,0.00670781015283,183.136527778,0.00878035421081,143.184861111,0.00353473597487
129,116.115833333,0.0593476183778,140.3,0.0276078259883,123.635833333,0.0344318845481,234.158333333,0.0370222519722,272.248333333,0.0741947090915,137.541666667,0.0199663413757,158.828611111,0.00633452540008,143.176388889,0.00394457908114,168.92125,0.00709126810758,225.7675,0.0066052929932,184.250138889,0.00891327513194,143.056111111,0.0035399027932
130,114.158333333,0.0580618487336,141.73,0.0273998369065,123.415,0.0339199788852,232.2975,0.0380646731072,274.426666667,0.0750613403029,137.9725,0.021383273588,158.278055556,0.00618134937149,143.654583333,0.00400383048117,169.052083333,0.00715354261025,225.338888889,0.00668899601652,184.669861111,0.00900320367117,143.006527778,0.00351380653717
131,117.89,0.0601047173123,140.765833333,0.0286292680107,119.645,0.0315003310678,233.25,0.0389230734437,274.465,0.0738069300114,137.984166667,0.0209777071301,159.135,0.006205698712,143.58,0.00406439350438,168.153194444,0.0070256804519,225.366805556,0.00673248478876,184.711805556,0.00895188275762,143.053194444,0.00351457789663
132,116.458333333,0.0574367880989,140.1375,0.029254479819,119.628333333,0.0311575619132,234.163333333,0.0370351106718,275.913333333,0.0705869523005,137.699166667,0.0211314459086,159.630555556,0.00614720765412,143.112638889,0.00395892877211,167.66875,0.00701043179663,225.398333333,0.0066470324311,184.700694444,0.00887717189178,143.489027778,0.0036319285517
133,117.138333333,0.0598938089071,140.6,0.0265388464367,117.605,0.0309937058622,232.633333333,0.0374704438889,277.256666667,0.072590940444,138.766666667,0.0221830831413,159.441111111,0.00629219061609,143.310138889,0.00393304971402,167.963055556,0.00710925962627,225.346111111,0.00664667659523,184.595833333,0.00898296510308,143.34375,0.00361943597848
134,115.798333333,0.059968071388,140.676666667,0.0269183160363,118.345,0.0300367953713,233.304166667,0.037996698286,277.856666667,0.0718046794757,138.019166667,0.0201144644196,158.654444444,0.00627275419978,143.608611111,0.00403364865447,168.153472222,0.00706874682721,225.163333333,0.00668322156444,185.192083333,0.00899849825126,143.228055556,0.00350365146643
135,112.543333333,0.061204980368,140.28,0.0276168741709,118.73,0.0327227584506,233.595,0.0389231243466,280.726666667,0.0749804032797,138.125,0.0219178193644,157.624166667,0.0064110069017,143.584861111,0.00397446897408,168.489027778,0.00715028537113,225.557361111,0.00671723407361,185.886805556,0.00920002644172,142.857777778,0.00352887352617
136,115.365,0.0606349622619,140.468333333,0.0289460405722,118.6575,0.0321155229962,234.111666667,0.0379979096905,277.9775,0.0744272805806,137.42,0.0204967727229,158.465555556,0.00625887771869,143.46125,0.00401493357765,168.114166667,0.00714937465624,225.149583333,0.00674641350535,185.420277778,0.00911334253703,143.389166667,0.00359949840073
137,116.713333333,0.0592582521464,140.23,0.0294672940843,118.230833333,0.0317102954542,233.896666667,0.0393721727656,277.055833333,0.0713457863934,137.873333333,0.0211132571215,159.645833333,0.00621095968309,143.344722222,0.00404439134271,167.643611111,0.00712507543673,225.18,0.00680162879463,184.710555556,0.00891609253159,143.475277778,0.0036464804385
138,117.751666667,0.0585084693648,140.339166667,0.0297204178195,118.570833333,0.0301982913121,233.989166667,0.0396887991523,275.6775,0.0691512803119,137.671666667,0.0205904221423,158.861666667,0.00614933398234,143.33125,0.00403090354001,168.491388889,0.00710735141508,225.6,0.00676025125658,184.646944444,0.00881973927201,143.06875,0.00354575832398
139,115.738333333,0.0585512056662,141.221666667,0.028018344801,118.536666667,0.0307322130926,232.853333333,0.0378433002616,277.725,0.0708678491128,137.925,0.0216376288453,158.49875,0.00614822207496,143.292222222,0.00408330139173,168.087083333,0.00699750719089,225.359305556,0.00680522791133,185.414166667,0.00891345479706,143.348472222,0.0037081477611
140,114.1225,0.0595404331934,140.999166667,0.0303813434179,120.255833333,0.0323441326798,232.635,0.0380582989096,277.621666667,0.0730132727766,138.365833333,0.0211121227004,158.3525,0.00627966378522,142.869722222,0.00405306200526,168.849166667,0.00709909879045,225.80125,0.00675670565819,184.798333333,0.0089595227795,143.329027778,0.0036412809443
141,114.438333333,0.0597133860865,140.47,0.0290111419644,117.9075,0.0314548240354,234.325833333,0.0387072618206,279.654166667,0.0737282034868,137.204166667,0.0211960785428,158.49625,0.00624961234477,143.051666667,0.00407532554941,168.110694444,0.00713049199126,225.432083333,0.00685894630347,185.393055556,0.00912515809817,143.51625,0.00372694697961
142,115.4075,0.0625911781188,141.149166667,0.0285996429953,117.818333333,0.029950561423,233.896666667,0.038776764519,278.774166667,0.07529257362,136.954166667,0.0198084538766,158.627361111,0.00635702796916,143.541111111,0.00406395238349,167.672222222,0.00699835182705,225.226666667,0.00690806764349,185.700416667,0.00911648694269,143.232222222,0.00366080745012
143,116.7975,0.0597562480069,142.094166667,0.0309047030764,117.684166667,0.0301533323469,232.018333333,0.0395430679121,277.518333333,0.072478086353,137.8875,0.020848216268,159.035972222,0.00624887594835,142.955694444,0.00397538270223,167.6525,0.00708876120883,224.840555556,0.00681975687788,185.311527778,0.00895855347264,144.20375,0.00378009378217
144,116.735,0.0568129529829,142.41,0.0290751235514,118.383333333,0.0291883765698,231.376666667,0.0385263636926,276.881666667,0.0696320313335,138.213333333,0.0206488212558,158.677083333,0.0060611977576,143.522916667,0.00403504411157,167.658611111,0.00701122604283,224.594861111,0.00688991043859,185.664305556,0.00884226374053,143.882222222,0.0037697788027
145,111.845833333,0.0595533764843,141.124166667,0.0283454249023,119.865,0.0322838881349,233.5025,0.0381025920288,280.289166667,0.0742463855374,137.373333333,0.0193340855089,157.83625,0.00630596897627,142.955416667,0.00404596342233,168.549722222,0.00710416977181,225.501527778,0.0069468746707,185.614027778,0.0091526850957,143.543055556,0.00375581465225
146,114.365833333,0.0601955435479,140.740833333,0.0288897368241,119.96,0.0333401675683,233.926666667,0.0374421609766,277.674166667,0.0762327759155,137.3325,0.019576986428,158.135,0.00629626013036,143.408333333,0.00410390753302,168.771666667,0.00711264937704,225.081388889,0.00687821992529,185.093333333,0.00915240763126,143.510277778,0.00369003764997
147,113.8925,0.0605913028076,140.516666667,0.0288064237819,120.530833333,0.0312469430933,233.289166667,0.0375957599753,277.576666667,0.0753963950633,138.194166667,0.0200139462744,158.312083333,0.00634078415996,142.878611111,0.00406032874927,168.584166667,0.00706271364755,225.750555556,0.00691926340473,185.10375,0.0091258690093,143.370833333,0.0037491603379
148,115.3975,0.0609586679094,140.5025,0.0275982781824,119.054166667,0.0300493384201,234.529166667,0.038070526697,277.548333333,0.0743186395824,136.968333333,0.0199485861574,158.24625,0.00628392168824,143.046805556,0.0038732146542,167.911666667,0.007090917879,225.014027778,0.0069039919172,185.842083333,0.00908049363441,143.939166667,0.00383927520764
149,113.240833333,0.0607216180802,142.163333333,0.028682384473,118.890833333,0.0310987786955,231.8975,0.037375657174,279.868333333,0.0754513102451,137.939166667,0.0203738676447,157.949583333,0.00632875621682,143.690138889,0.00402320188546,167.764861111,0.0071473264269,224.662083333,0.00681292915647,186.285555556,0.00921349634802,143.647777778,0.00374400118477
150,115.1925,0.0584969283206,140.203333333,0.027219962286,119.813333333,0.032332447898,233.513333333,0.0378400172223,276.994166667,0.0734869022648,138.283333333,0.0217290656507,158.552361111,0.00629156303302,142.664583333,0.00391178157736,168.206944444,0.0071295868443,225.355972222,0.00685481713183,185.240694444,0.0090394884848,143.979444444,0.00381310340523
151,111.601666667,0.0593638198514,141.0125,0.0279323093583,119.4525,0.0319442958298,232.673333333,0.0377779402875,280.945833333,0.0748344553744,138.314166667,0.0206414681428,157.295138889,0.00629454132685,143.300555556,0.00401325213291,167.705833333,0.00714297794508,224.981944444,0.00682791567751,186.999027778,0.0091881299494,143.7175,0.00372494401812
152,112.84,0.0597853234275,141.72,0.0280048919179,119.1425,0.0302792111779,232.963333333,0.0384984260182,280.0175,0.0738139311801,137.316666667,0.0190402930023,157.849166667,0.00629801232616,143.05,0.003936032793,167.176111111,0.0069756858559,225.135138889,0.00682232464874,186.974722222,0.00910477761466,143.814861111,0.00375285450681
153,113.965,0.0593717844576,140.551666667,0.0270861876885,119.491666667,0.0315427124856,232.849166667,0.0375398193518,278.543333333,0.0734051820277,138.599166667,0.0196964765603,157.380833333,0.00624989538487,142.4925,0.00390713580554,168.357361111,0.00712902220527,225.022222222,0.00685244685509,186.261805556,0.00905455182568,144.485277778,0.00388358973248
154,113.319166667,0.057485418275,140.076666667,0.0272389371144,118.7825,0.0308075493059,233.635,0.0372345449288,279.898333333,0.0718812821439,138.288333333,0.0212046390026,158.023055556,0.00623510876114,142.613472222,0.00393547876541,167.356805556,0.00711540945771,225.719861111,0.00687198402116,186.620138889,0.00908182162599,143.666666667,0.00385922621208
155,108.473333333,0.0568251232431,140.841666667,0.0274521808604,119.32,0.0313430174879,232.3025,0.0376178089743,284.206666667,0.072715293935,138.855833333,0.0196709679381,156.884861111,0.00627965322109,143.216388889,0.00400276683735,167.835972222,0.00709311564715,225.050416667,0.00686660606293,187.279166667,0.00925003885857,143.733194444,0.00372059137088
156,109.963333333,0.0579890849967,139.208333333,0.0263521989745,118.151666667,0.0303007832292,234.345,0.0370837440475,283.885,0.0732366997249,138.446666667,0.0214161456332,157.985416667,0.00638478987541,142.511527778,0.00381988140715,166.868611111,0.00707552039413,225.255277778,0.00689793263278,187.145972222,0.0093319386606,144.233194444,0.00401616335847
157,108.540833333,0.0592301560254,141.17,0.0297822607318,118.688333333,0.0313441680154,232.534166667,0.0382202162715,284.770833333,0.0738372374585,138.295833333,0.0203267531023,157.2475,0.00642686555449,142.667222222,0.00397137617055,167.482361111,0.00717298775818,225.400277778,0.00685943798713,187.270138889,0.00933216343266,143.9325,0.00386853794934
158,108.8375,0.0550987331394,137.303333333,0.0249306773064,119.360833333,0.0317162543402,236.965833333,0.03496823235,283.801666667,0.069917662946,137.730833333,0.0206051411855,156.875972222,0.00619504196103,142.265277778,0.0038905672919,166.905555556,0.00708733614847,225.773611111,0.00688423672607,188.218472222,0.00911050678223,143.961111111,0.00389936226263
159,109.86,0.0564511467079,139.331666667,0.0254906888988,117.655,0.0304186916378,234.97,0.0348381403482,284.485,0.0720990781613,137.698333333,0.0201358371978,157.55,0.0062498284406,142.999027778,0.0039120121804,167.014722222,0.00710285946898,225.254444444,0.00686015708379,187.435277778,0.0092530976415,143.746527778,0.003839433223
160,108.583333333,0.0539509285147,137.9025,0.0230502321426,119.031666667,0.032749872211,236.218333333,0.0340827832382,284.385,0.0709862945215,137.879166667,0.0212954620886,157.924722222,0.00625717099242,142.86375,0.00382348690644,166.601388889,0.00708539716995,224.613888889,0.00683759640599,187.473888889,0.00922584149798,144.522361111,0.00383581053065
161,106.920833333,0.0567113377182,139.849166667,0.0259868836472,118.200833333,0.031360245936,233.046666667,0.0369398330066,286.878333333,0.0729994240521,139.104166667,0.0205467831892,157.540833333,0.0064087929293,142.810138889,0.00384466622654,166.163055556,0.00705507598869,224.199722222,0.00688280898527,188.296111111,0.00937688069139,144.990138889,0.0039680941158
162,111.230833333,0.0557212017583,139.6825,0.0263690500489,118.34,0.0304154424898,234.176666667,0.0367118418453,282.429166667,0.0696861233425,138.140833333,0.020092221404,158.567916667,0.00620675885599,142.79,0.00391973831439,165.849166667,0.00703364929409,225.351111111,0.00687339781287,187.582916667,0.00906583048737,143.858888889,0.00383800333154
163,105.695,0.0549694050855,141.936666667,0.0270732507441,120.0075,0.0307375210335,231.225833333,0.0370152248614,286.2975,0.0710201301142,138.8375,0.0190828970815,157.295416667,0.00634284816346,143.850416667,0.00399922496688,166.678611111,0.00703078397933,224.065833333,0.00695797358911,188.025972222,0.00926720116043,144.08375,0.00380065667834
164,109.785833333,0.0577128645302,140.076666667,0.0276476970651,117.391666667,0.0288451055602,233.44,0.0375924421866,284.8225,0.0721661204718,138.483333333,0.0220613798796,157.847916667,0.00633332794122,143.335972222,0.00400695420813,166.410972222,0.0071206212731,224.618611111,0.00693134721693,187.741111111,0.00925299145721,144.045416667,0.00386142279068
165,105.625,0.0557390185988,139.96,0.0263811343269,119.950833333,0.030131464405,233.551666667,0.036501724975,286.424166667,0.0717742753761,138.488333333,0.019757379501,157.075555556,0.00637992058066,143.174583333,0.00400629000608,166.250138889,0.00704134201756,224.766388889,0.00695456982202,188.674305556,0.00930115640221,144.059027778,0.00382158144444
166,108.354166667,0.05762750816,140.025,0.0266858327427,117.466666667,0.0295586032258,232.915833333,0.037572358267,286.179166667,0.0715521284468,139.059166667,0.0218714996695,157.449583333,0.00633214997635,142.980833333,0.00405380888264,166.719305556,0.00705868059648,224.790555556,0.0070026800883,187.831111111,0.00927823961122,144.228611111,0.003916711647
167,107.994166667,0.0578237691397,141.700833333,0.0276383226191,117.418333333,0.0294966719241,232.423333333,0.0366008032519,286.5875,0.0746606267865,137.875833333,0.0188124945618,157.939861111,0.00642518991582,143.349722222,0.00397525202453,166.164027778,0.00704375945452,224.558888889,0.00693487565669,187.896111111,0.00943997090891,144.091388889,0.00387618950395
168,106.105833333,0.0575868810007,141.260833333,0.0277864381621,117.51,0.0287656982488,231.7775,0.0360301202948,288.384166667,0.072562829621,138.961666667,0.0214339697918,157.279166667,0.00644979805616,143.046666667,0.0040326809634,165.961111111,0.00700436691444,224.611527778,0.0069833537778,188.759722222,0.00938241264364,144.341805556,0.00389942900284
169,105.189166667,0.0565407034876,141.693333333,0.0278580463671,117.795,0.0288279519646,231.015,0.037012793518,289.015833333,0.0716832025938,139.291666667,0.0211017288428,157.734861111,0.00645933529175,143.729305556,0.00406896408415,166.071666667,0.00712216398285,223.926388889,0.00699796931559,188.193472222,0.00938129553689,144.344305556,0.00388122611111
170,102.835,0.0533548988013,140.976666667,0.0270363812614,116.585833333,0.0270868778539,232.5475,0.0367225365577,292.579166667,0.0684750018412,138.475833333,0.0195123048771,155.923611111,0.00636947378711,143.62375,0.00404937786798,166.0925,0.00705387606875,224.104305556,0.00701620168467,189.983888889,0.0094007304058,144.271944444,0.00383367849562
171,101.866666667,0.0538364270232,141.134166667,0.0275890218279,116.05,0.028718148533,231.0825,0.0363288570271,294.083333333,0.0694993983279,139.783333333,0.0208308612598,156.524027778,0.00648929970825,142.856388889,0.00402093936779,166.58375,0.0071129430323,224.187083333,0.00698196041325,188.892222222,0.00954003132574,144.956527778,0.00396835298244
172,105.0325,0.0524091563788,141.146666667,0.0269844675893,117.368333333,0.0286048445008,232.67,0.0374148166891,289.599166667,0.0680781534379,138.183333333,0.0205581861801,157.813611111,0.00634815085718,143.2525,0.0039303160212,165.350416667,0.00705957200074,224.597083333,0.00687238770404,188.835972222,0.00928088024742,144.150416667,0.00379955455117
173,99.3925,0.0540499622702,141.003333333,0.0261915982081,118.210833333,0.0284685861077,231.846666667,0.0357354145275,294.396666667,0.0696341396965,139.15,0.0196112476916,156.298194444,0.00650362189994,143.2075,0.00392757501707,166.295694444,0.00700985973092,224.086944444,0.00687940499841,189.406111111,0.00951986994486,144.705555556,0.00388345209177
174,101.581666667,0.053533828624,140.963333333,0.0273290034215,116.4475,0.0275609414715,231.281666667,0.0366641179956,293.970833333,0.0681925438555,139.755,0.021445154373,156.509722222,0.00648228205183,143.08125,0.00397963502209,166.189305556,0.00712139345181,224.676666667,0.00694529175711,189.300972222,0.00949793943361,144.242083333,0.00391417905027
175,103.769166667,0.0540269265548,139.905833333,0.0281425177282,115.394166667,0.0290314634165,233.26,0.0366502691953,292.836666667,0.0699196147817,138.834166667,0.0210912423887,157.047083333,0.00629894966721,142.832222222,0.00403696191997,165.709444444,0.00706778006877,225.091388889,0.00694620582965,189.243472222,0.00946860443884,144.076388889,0.00386084793486
176,100.691666667,0.0529032558089,139.77,0.0267924351737,116.148333333,0.0288006157671,234.179166667,0.0356703784294,295.16,0.069801754889,138.050833333,0.0185484036803,156.405138889,0.00642739471397,142.717222222,0.00391893335796,165.732361111,0.0071492081305,224.665694444,0.00694685352231,189.8625,0.00959771508346,144.617083333,0.00391591291495
177,99.1766666667,0.0530504414459,140.315,0.0276642129371,117.498333333,0.0286174461894,233.9025,0.0368039304692,295.325,0.0697021022911,137.7825,0.0193518635098,155.998055556,0.00646327179283,142.891805556,0.00397038869903,165.371527778,0.00703694127194,224.859027778,0.00692131132788,190.630416667,0.00957367951697,144.249166667,0.0038281709993
178,100.6175,0.0514593289,140.3425,0.0292297276206,118.100833333,0.0291035540054,233.306666667,0.0378300450471,293.281666667,0.0667492036123,138.350833333,0.0206922970479,156.850555556,0.00640538968719,142.560416667,0.00397410318637,165.86,0.00701394833179,225.154305556,0.00697263314365,189.289444444,0.00939064453542,144.285277778,0.00392029623289
179,97.6075,0.0531914265397,140.021666667,0.0271690840146,117.435833333,0.0288632163596,232.538333333,0.0361052029037,296.956666667,0.070071442693,139.44,0.0212230520276,155.906944444,0.00651479754217,142.192083333,0.00384055942866,166.350972222,0.0069938187922,225.238611111,0.00690798205897,189.742083333,0.00965840897246,144.569305556,0.00399388410104
180,101.0125,0.0522949190484,140.086666667,0.0270793287121,116.265,0.0283719130887,233.619166667,0.0367206707959,294.7225,0.068244202317,138.294166667,0.0205757012861,156.616527778,0.00638986782904,142.396666667,0.00388661849953,165.637083333,0.00708008183281,225.603055556,0.00689446733258,189.746388889,0.00951389945993,144.000277778,0.00389615206604
181,99.2016666667,0.05419169969,140.399166667,0.0277029414981,116.845,0.0296376753716,232.619166667,0.0366632765752,295.953333333,0.0701437650777,138.981666667,0.0204362509269,156.362916667,0.00646931220264,142.961666667,0.00390874776713,165.723472222,0.0070599726961,224.774583333,0.00694151924803,189.913611111,0.00959743649633,144.26375,0.00390008010441
182,98.0641666667,0.0525471018313,139.456666667,0.0274688886006,118.153333333,0.0286112026721,233.614166667,0.0357644657534,295.7825,0.0684148973092,138.929166667,0.0214145607995,155.527916667,0.00651980066975,142.619166667,0.00390335151967,166.290416667,0.00707804167716,225.115833333,0.00683985675079,190.181666667,0.00957048328979,144.265,0.00393723675949
183,100.600833333,0.0540304553904,140.903333333,0.0272565883417,115.795833333,0.028731186566,232.135833333,0.0374046113992,295.603333333,0.0691092646688,138.960833333,0.0208564184426,156.151527778,0.00639155844894,142.898472222,0.00387179755669,165.734305556,0.00703625929902,224.450416667,0.00692956806189,190.114166667,0.00958333167196,144.651111111,0.00394563875593
184,98.2291666667,0.0524533636038,140.105,0.0281731974064,117.724166667,0.0264377748074,232.9975,0.0374348505469,296.046666667,0.0681690221846,138.8975,0.0217749105574,155.53875,0.00646276273969,142.218611111,0.00379706944904,167.117361111,0.00704525834881,225.0025,0.00694111567716,189.343888889,0.00959480200474,144.778888889,0.00402087800033
185,99.2183333333,0.0545711062906,140.87,0.027103481253,114.955,0.0285848646448,231.805,0.0369403206574,297.826666667,0.070401839761,139.325,0.0216007901705,156.32375,0.00660376267442,142.386388889,0.00379532977417,165.808194444,0.0071693664852,224.789722222,0.00687884996342,189.868055556,0.00972543133522,144.823888889,0.00399831947674
186,97.7725,0.0535519334307,140.054166667,0.0267972081392,117.141666667,0.0288000419968,232.609166667,0.0367145042331,297.085833333,0.0693079495857,139.336666667,0.0208234315139,155.888333333,0.00655204266099,142.595277778,0.00380419051399,166.428472222,0.0071342881904,224.460277778,0.00694162824257,189.683194444,0.00967444612839,144.944444444,0.0039651305204
187,96.715,0.053268868251,139.776666667,0.0271448692928,116.295833333,0.028176931336,233.6275,0.0364147040582,298.989166667,0.0682149294458,138.595833333,0.0205162927533,155.224305556,0.00657082315596,142.552222222,0.00384430951043,166.546111111,0.00710686321243,224.882638889,0.00700492573501,190.229583333,0.00970323197684,144.565138889,0.00399365750622
188,99.6758333333,0.0530949441542,139.86,0.0269146431475,116.488333333,0.0268412245094,233.1125,0.0366635676392,295.835833333,0.0688903105194,139.0275,0.0201304432761,156.275416667,0.00649427068121,142.201805556,0.00377184243315,165.709444444,0.00702901358952,224.659027778,0.00692690720915,190.015138889,0.0095598753509,145.139166667,0.00396664513841
189,98.0083333333,0.0539263612026,140.805,0.02894185646,116.926666667,0.0288063496992,231.381666667,0.0378212267884,297.065,0.0691091492065,139.813333333,0.0213327908845,155.931388889,0.00647594367455,142.977222222,0.00391562227263,165.451111111,0.00705225647076,224.181527778,0.00698376900952,190.6175,0.00963184741684,144.84125,0.00399483948417
190,99.0216666667,0.0527139596136,140.318333333,0.0291426583878,118.590833333,0.0284036232878,233.170833333,0.0372008469411,294.3875,0.0687494595924,138.510833333,0.0203008871884,156.216111111,0.00640239411526,142.542083333,0.00388787140328,165.705833333,0.00699102944566,224.732083333,0.00694156379818,190.078055556,0.00947661857938,144.725833333,0.00393451260474
191,96.935,0.0547129084109,139.738333333,0.0284473721381,116.415,0.027411615012,233.141666667,0.0387303549609,298.65,0.0691473290164,139.12,0.0218109978857,155.830972222,0.0066347045172,142.470694444,0.00387948687445,165.30125,0.0070198127681,224.808055556,0.0069992690786,190.867777778,0.0096945578494,144.72125,0.00399130761761
192,101.095,0.0515606961143,138.946666667,0.0260993242756,118.579166667,0.0290403475986,233.818333333,0.0368557088816,292.325833333,0.0677301556715,139.235,0.0228418096897,156.63875,0.00638933172068,141.721666667,0.0036779897205,165.759861111,0.00697520280289,225.643611111,0.00684908746317,189.601388889,0.00938619289311,144.634722222,0.00405500363545
193,96.8608333333,0.0519106805997,141.006666667,0.0284715589335,117.590833333,0.0284189684562,231.565,0.036591360355,297.548333333,0.0683572792299,139.428333333,0.0214816981809,155.320277778,0.00644488478946,142.889861111,0.00390126086073,165.473611111,0.00701619482652,224.597361111,0.00694079549559,191.206111111,0.00960499887225,144.512777778,0.00397570272907
194,96.9625,0.0524615657144,140.538333333,0.0280204895719,117.8425,0.0272980102888,232.1025,0.0384635671148,297.195,0.0679766440501,139.359166667,0.0206109293086,156.612638889,0.00662354867571,142.251944444,0.0038235448385,165.391944444,0.00696047724542,224.803611111,0.00693695624272,189.995416667,0.00960659358745,144.944444444,0.00398792737152
